id,race_date,race_key,rank,pred_combo,n_combos,hit,payout,bet_amount,route,miwokuri,prerace_gami,trio_payout,gap23,trifecta_payout,gap12,gap34,gate_label,win_rank,ratio
827779,2026-02-19,20260219_23_05#7SS,RANK_7SS,"5=7-1,2,3,4,6 (score=6.48)",5,0,0,500,wt,False,,990,,0,,,,,
827780,2026-02-19,20260219_23_06#7SS,RANK_7SS,"2=5-1,3,4,6,7 (score=4.83)",5,0,0,500,wt,False,,1660,,0,,,,,
827781,2026-02-19,20260219_23_10#7SS,RANK_7SS,"2=5-1,3,4,6,7 (score=5.23)",5,0,0,500,wt,False,,450,,0,,,,,
827782,2026-02-19,20260219_23_12#7SS,RANK_7SS,"2=7-1,3,4,5,6 (score=6.64)",5,1,530,500,wt,False,,530,,0,,,,,
827783,2026-02-19,20260219_55_07#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=5.46)",5,0,0,500,wt,False,,3250,,0,,,,,
827784,2026-02-19,20260219_83_05#7SS,RANK_7SS,"5=4-1,2,3,6,7 (score=6.67)",5,1,610,500,wt,False,,610,,0,,,,,
827785,2026-02-19,20260219_83_07#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=8.33)",5,0,0,500,wt,False,,3490,,0,,,,,
827786,2026-02-19,20260219_83_08#7SS,RANK_7SS,"2=7-1,3,4,5,6 (score=7.36)",5,0,0,500,wt,False,,2560,,0,,,,,
827787,2026-02-19,20260219_83_09#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=5.05)",5,0,0,500,wt,False,,640,,0,,,,,
827788,2026-02-19,20260219_83_10#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=7.80)",5,0,0,500,wt,False,,240,,0,,,,,
827789,2026-02-20,20260220_37_02#7SS,RANK_7SS,"2=5-1,3,4,6,7 (score=6.13)",5,0,0,500,wt,False,,3600,,0,,,,,
827790,2026-02-20,20260220_37_03#7SS,RANK_7SS,"2=1-3,4,5,6,7 (score=6.02)",5,0,0,500,wt,False,,770,,0,,,,,
827791,2026-02-20,20260220_37_06#7SS,RANK_7SS,"5=1-2,3,4,6,7 (score=6.97)",5,0,0,500,wt,False,,1750,,0,,,,,
827792,2026-02-20,20260220_37_11#7SS,RANK_7SS,"7=2-1,3,4,5,6 (score=5.37)",5,0,0,500,wt,False,,3380,,0,,,,,
827793,2026-02-20,20260220_73_02#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=4.82)",5,0,0,500,wt,False,,7820,,0,,,,,
827794,2026-02-20,20260220_73_04#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=5.64)",5,0,0,500,wt,False,,300,,0,,,,,
827795,2026-02-20,20260220_62_03#7SS,RANK_7SS,"2=5-1,3,4,6,7 (score=6.35)",5,0,0,500,wt,False,,4680,,0,,,,,
827796,2026-02-21,20260221_63_01#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=4.92)",5,0,0,500,wt,False,,5110,,0,,,,,
827797,2026-02-21,20260221_63_09#7SS,RANK_7SS,"5=2-1,3,4,6,7 (score=4.84)",5,1,2140,500,wt,False,,2140,,0,,,,,
827798,2026-02-21,20260221_63_11#7SS,RANK_7SS,"7=3-1,2,4,5,6 (score=7.14)",5,0,0,500,wt,False,,750,,0,,,,,
827799,2026-02-21,20260221_37_10#7SS,RANK_7SS,"7=2-1,3,4,5,6 (score=5.44)",5,1,600,500,wt,False,,600,,0,,,,,
827800,2026-02-21,20260221_37_11#7SS,RANK_7SS,"5=4-1,2,3,6,7 (score=7.02)",5,0,0,500,wt,False,,3280,,0,,,,,
827801,2026-02-21,20260221_73_02#7SS,RANK_7SS,"5=1-2,3,4,6,7 (score=6.53)",5,0,0,500,wt,False,,3720,,0,,,,,
827802,2026-02-21,20260221_73_03#7SS,RANK_7SS,"2=1-3,4,5,6,7 (score=5.03)",5,0,0,500,wt,False,,200,,0,,,,,
827803,2026-02-21,20260221_44_02#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=4.80)",5,0,0,500,wt,False,,310,,0,,,,,
827804,2026-02-21,20260221_44_05#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=5.90)",5,0,0,500,wt,False,,220,,0,,,,,
827805,2026-02-21,20260221_62_04#7SS,RANK_7SS,"3=7-1,2,4,5,6 (score=5.27)",5,0,0,500,wt,False,,6450,,0,,,,,
827806,2026-02-21,20260221_62_06#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=4.92)",5,1,690,500,wt,False,,690,,0,,,,,
827807,2026-02-22,20260222_31_05#7SS,RANK_7SS,"3=4-1,2,5,6,7 (score=5.54)",5,1,410,500,wt,False,,410,,0,,,,,
827808,2026-02-22,20260222_74_10#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=4.99)",5,1,330,500,wt,False,,330,,0,,,,,
827809,2026-02-22,20260222_63_02#7SS,RANK_7SS,"7=3-1,2,4,5,6 (score=5.49)",5,1,540,500,wt,False,,540,,0,,,,,
827810,2026-02-22,20260222_63_09#7SS,RANK_7SS,"5=7-1,2,3,4,6 (score=7.78)",5,0,0,500,wt,False,,340,,0,,,,,
827811,2026-02-22,20260222_63_11#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=5.23)",5,0,0,500,wt,False,,1650,,0,,,,,
827812,2026-02-22,20260222_63_12#7SS,RANK_7SS,"4=2-1,3,5,6,7 (score=6.68)",5,0,0,500,wt,False,,1800,,0,,,,,
827813,2026-02-22,20260222_37_08#7SS,RANK_7SS,"3=1-2,4,5,6,7 (score=5.05)",5,0,0,500,wt,False,,930,,0,,,,,
827814,2026-02-22,20260222_63_06#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=7.48)",5,0,0,500,wt,False,,4320,,0,,,,,
827815,2026-02-22,20260222_26_01#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=5.55)",5,0,0,500,wt,False,,3520,,0,,,,,
827816,2026-02-22,20260222_26_02#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=6.98)",5,0,0,500,wt,False,,270,,0,,,,,
827817,2026-02-22,20260222_26_04#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=5.04)",5,0,0,500,wt,False,,490,,0,,,,,
827818,2026-02-22,20260222_26_05#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=6.33)",5,0,0,500,wt,False,,240,,0,,,,,
827819,2026-02-23,20260223_35_01#7SS,RANK_7SS,"1=6-2,3,4,5,7 (score=5.05)",5,0,0,500,wt,False,,1080,,0,,,,,
827820,2026-02-23,20260223_61_01#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=6.08)",5,0,0,500,wt,False,,630,,0,,,,,
827821,2026-02-23,20260223_61_02#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=5.22)",5,0,0,500,wt,False,,2330,,0,,,,,
827822,2026-02-23,20260223_45_07#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=7.65)",5,1,560,500,wt,False,,560,,0,,,,,
827823,2026-02-23,20260223_45_08#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=5.07)",5,1,190,500,wt,False,,190,,0,,,,,
827824,2026-02-23,20260223_45_12#7SS,RANK_7SS,"3=4-1,2,5,6,7 (score=6.77)",5,0,0,500,wt,False,,1540,,0,,,,,
827825,2026-02-23,20260223_63_01#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=4.95)",5,1,720,500,wt,False,,720,,0,,,,,
827826,2026-02-23,20260223_63_02#7SS,RANK_7SS,"3=7-1,2,4,5,6 (score=6.64)",5,1,850,500,wt,False,,850,,0,,,,,
827827,2026-02-23,20260223_63_07#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=6.48)",5,1,340,500,wt,False,,340,,0,,,,,
827828,2026-02-23,20260223_63_09#7SS,RANK_7SS,"5=3-1,2,4,6,7 (score=5.52)",5,0,0,500,wt,False,,4040,,0,,,,,
827829,2026-02-24,20260224_56_01#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=6.40)",5,1,200,500,wt,False,,200,,0,,,,,
827830,2026-02-24,20260224_56_12#7SS,RANK_7SS,"5=7-1,2,3,4,6 (score=6.01)",5,0,0,500,wt,False,,8760,,0,,,,,
827831,2026-02-24,20260224_45_04#7SS,RANK_7SS,"5=3-1,2,4,6,7 (score=5.82)",5,1,450,500,wt,False,,450,,0,,,,,
827832,2026-02-24,20260224_45_06#7SS,RANK_7SS,"3=1-2,4,5,6,7 (score=6.73)",5,0,0,500,wt,False,,6100,,0,,,,,
827833,2026-02-24,20260224_45_08#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=8.42)",5,1,3510,500,wt,False,,3510,,0,,,,,
827834,2026-02-24,20260224_45_09#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=7.03)",5,0,0,500,wt,False,,1770,,0,,,,,
827835,2026-02-24,20260224_45_10#7SS,RANK_7SS,"4=3-1,2,5,6,7 (score=8.37)",5,0,0,500,wt,False,,3330,,0,,,,,
827836,2026-02-24,20260224_61_03#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=5.39)",5,0,0,500,wt,False,,3460,,0,,,,,
827837,2026-02-24,20260224_61_05#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=5.12)",5,0,0,500,wt,False,,2510,,0,,,,,
827838,2026-02-24,20260224_31_01#7SS,RANK_7SS,"5=4-1,2,3,6,7 (score=4.82)",5,0,0,500,wt,False,,310,,0,,,,,
827839,2026-02-24,20260224_31_03#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=4.85)",5,1,1440,500,wt,False,,1440,,0,,,,,
827840,2026-02-24,20260224_31_05#7SS,RANK_7SS,"5=4-1,2,3,6,7 (score=6.30)",5,0,0,500,wt,False,,3300,,0,,,,,
827841,2026-02-25,20260225_86_02#7SS,RANK_7SS,"3=1-2,4,5,6,7 (score=8.21)",5,0,0,500,wt,False,,3250,,0,,,,,
827842,2026-02-25,20260225_22_06#7SS,RANK_7SS,"3=1-2,4,5,6,7 (score=7.24)",5,1,1200,500,wt,False,,1200,,0,,,,,
827843,2026-02-25,20260225_22_08#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=5.83)",5,0,0,500,wt,False,,360,,0,,,,,
827844,2026-02-25,20260225_22_09#7SS,RANK_7SS,"7=3-1,2,4,5,6 (score=6.58)",5,0,0,500,wt,False,,3050,,0,,,,,
827845,2026-02-25,20260225_36_06#7SS,RANK_7SS,"5=3-1,2,4,6,7 (score=7.11)",5,0,0,500,wt,False,,3970,,0,,,,,
827846,2026-02-25,20260225_36_08#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=6.39)",5,0,0,500,wt,False,,570,,0,,,,,
827847,2026-02-25,20260225_27_02#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=7.24)",5,0,0,500,wt,False,,2630,,0,,,,,
827848,2026-02-25,20260225_27_03#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=4.92)",5,0,0,500,wt,False,,620,,0,,,,,
827849,2026-02-25,20260225_56_01#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=5.17)",5,0,0,500,wt,False,,1070,,0,,,,,
827850,2026-02-25,20260225_56_02#7SS,RANK_7SS,"3=4-1,2,5,6,7 (score=4.95)",5,0,0,500,wt,False,,2980,,0,,,,,
827851,2026-02-25,20260225_56_08#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=7.88)",5,1,560,500,wt,False,,560,,0,,,,,
827852,2026-02-25,20260225_56_12#7SS,RANK_7SS,"5=2-1,3,4,6,7 (score=5.37)",5,0,0,500,wt,False,,3880,,0,,,,,
827853,2026-02-25,20260225_45_03#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=5.35)",5,0,0,500,wt,False,,1730,,0,,,,,
827854,2026-02-25,20260225_45_08#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=6.91)",5,0,0,500,wt,False,,2430,,0,,,,,
827855,2026-02-25,20260225_45_12#7SS,RANK_7SS,"2=7-1,3,4,5,6 (score=4.97)",5,0,0,500,wt,False,,700,,0,,,,,
827856,2026-06-02,20260602_31_03#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=6.83)",5,0,0,500,wt,False,,410,,0,,,,,
827857,2026-02-26,20260226_22_06#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=6.80)",5,1,610,500,wt,False,,610,,0,,,,,
827858,2026-02-26,20260226_22_09#7SS,RANK_7SS,"5=1-2,3,4,6,7 (score=7.30)",5,1,1710,500,wt,False,,1710,,0,,,,,
827859,2026-02-26,20260226_22_10#7SS,RANK_7SS,"4=2-1,3,5,6,7 (score=5.12)",5,0,0,500,wt,False,,2560,,0,,,,,
827860,2026-02-26,20260226_22_12#7SS,RANK_7SS,"7=1-2,3,4,5,6 (score=6.38)",5,0,0,500,wt,False,,4890,,0,,,,,
827861,2026-02-26,20260226_86_03#7SS,RANK_7SS,"2=1-3,4,5,6,7 (score=5.40)",5,0,0,500,wt,False,,860,,0,,,,,
827862,2026-02-26,20260226_23_07#7SS,RANK_7SS,"5=2-1,3,4,6,7 (score=6.08)",5,0,0,500,wt,False,,860,,0,,,,,
827863,2026-02-26,20260226_36_01#7SS,RANK_7SS,"2=7-1,3,4,5,6 (score=5.78)",5,0,0,500,wt,False,,6340,,0,,,,,
827864,2026-02-26,20260226_36_03#7SS,RANK_7SS,"5=4-1,2,3,6,7 (score=6.44)",5,0,0,500,wt,False,,3630,,0,,,,,
827865,2026-02-26,20260226_36_09#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=6.17)",5,1,1330,500,wt,False,,1330,,0,,,,,
827866,2026-02-26,20260226_36_10#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=8.46)",5,0,0,500,wt,False,,670,,0,,,,,
827867,2026-02-26,20260226_56_06#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=7.55)",5,0,0,500,wt,False,,620,,0,,,,,
827868,2026-02-26,20260226_56_12#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=4.92)",5,0,0,500,wt,False,,720,,0,,,,,
827869,2026-02-27,20260227_53_03#7SS,RANK_7SS,"2=7-1,3,4,5,6 (score=5.82)",5,0,0,500,wt,False,,310,,0,,,,,
827870,2026-02-27,20260227_81_03#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=6.80)",5,1,170,500,wt,False,,170,,0,,,,,
827871,2026-02-27,20260227_81_04#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=5.01)",5,0,0,500,wt,False,,16670,,0,,,,,
827872,2026-02-27,20260227_75_07#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=5.34)",5,0,0,500,wt,False,,350,,0,,,,,
827873,2026-02-27,20260227_75_12#7SS,RANK_7SS,"7=3-1,2,4,5,6 (score=7.96)",5,1,550,500,wt,False,,550,,0,,,,,
827874,2026-02-27,20260227_47_01#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=6.87)",5,1,5850,500,wt,False,,5850,,0,,,,,
827875,2026-02-27,20260227_47_02#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=5.13)",5,0,0,500,wt,False,,3390,,0,,,,,
827876,2026-02-27,20260227_22_06#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=7.73)",5,0,0,500,wt,False,,8300,,0,,,,,
827877,2026-02-27,20260227_22_09#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=6.43)",5,0,0,500,wt,False,,690,,0,,,,,
827878,2026-02-27,20260227_22_12#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=5.84)",5,0,0,500,wt,False,,790,,0,,,,,
827879,2026-02-27,20260227_36_02#7SS,RANK_7SS,"4=6-1,2,3,5,7 (score=7.38)",5,0,0,500,wt,False,,900,,0,,,,,
827880,2026-02-27,20260227_36_04#7SS,RANK_7SS,"7=1-2,3,4,5,6 (score=6.43)",5,0,0,500,wt,False,,1220,,0,,,,,
827881,2026-02-27,20260227_36_08#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=6.83)",5,0,0,500,wt,False,,420,,0,,,,,
827882,2026-02-27,20260227_36_09#7SS,RANK_7SS,"5=3-1,2,4,6,7 (score=8.44)",5,0,0,500,wt,False,,7000,,0,,,,,
827883,2026-02-27,20260227_36_12#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=6.80)",5,0,0,500,wt,False,,4660,,0,,,,,
827884,2026-02-27,20260227_23_06#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=4.86)",5,1,660,500,wt,False,,660,,0,,,,,
827885,2026-02-28,20260228_62_01#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=5.86)",5,1,420,500,wt,False,,420,,0,,,,,
827886,2026-02-28,20260228_53_01#7SS,RANK_7SS,"5=3-1,2,4,6,7 (score=5.36)",5,0,0,500,wt,False,,590,,0,,,,,
827887,2026-02-28,20260228_55_03#7SS,RANK_7SS,"4=3-1,2,5,6,7 (score=5.77)",5,1,490,500,wt,False,,490,,0,,,,,
827888,2026-02-28,20260228_55_08#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=4.94)",5,0,0,500,wt,False,,1060,,0,,,,,
827889,2026-02-28,20260228_55_09#7SS,RANK_7SS,"3=1-2,4,5,6,7 (score=8.23)",5,0,0,500,wt,False,,700,,0,,,,,
827890,2026-02-28,20260228_55_10#7SS,RANK_7SS,"3=7-1,2,4,5,6 (score=8.61)",5,0,0,500,wt,False,,1110,,0,,,,,
827891,2026-02-28,20260228_55_11#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=7.26)",5,0,0,500,wt,False,,570,,0,,,,,
827892,2026-06-02,20260602_31_04#7SS,RANK_7SS,"2=1-3,4,5,6,7 (score=5.21)",5,1,1770,500,wt,False,,1770,,0,,,,,
827893,2026-02-28,20260228_26_01#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=5.71)",5,1,1920,500,wt,False,,1920,,0,,,,,
827894,2026-02-28,20260228_75_08#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=9.38)",5,0,0,500,wt,False,,12390,,0,,,,,
827895,2026-02-28,20260228_75_09#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=5.52)",5,1,770,500,wt,False,,770,,0,,,,,
827896,2026-02-28,20260228_75_12#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=8.48)",5,1,1360,500,wt,False,,1360,,0,,,,,
827897,2026-02-28,20260228_47_02#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=7.60)",5,1,830,500,wt,False,,830,,0,,,,,
827898,2026-02-28,20260228_81_03#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=5.42)",5,0,0,500,wt,False,,9890,,0,,,,,
827899,2026-01-01,20260101_62_04#7SS,RANK_7SS,"5=2-1,3,4,6,7 (score=7.11)",5,1,1730,500,wt,False,,1730,,0,,,,,
827900,2026-01-01,20260101_56_07#7SS,RANK_7SS,"4=3-1,2,5,6,7 (score=7.53)",5,0,0,500,wt,False,,4890,,0,,,,,
827901,2026-01-01,20260101_83_06#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=7.22)",5,0,0,500,wt,False,,6410,,0,,,,,
827902,2026-01-01,20260101_81_01#7SS,RANK_7SS,"7=2-1,3,4,5,6 (score=8.28)",5,0,0,500,wt,False,,2410,,0,,,,,
827903,2026-01-01,20260101_81_08#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=5.58)",5,0,0,500,wt,False,,1290,,0,,,,,
827904,2026-01-01,20260101_81_09#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=10.36)",5,0,0,500,wt,False,,1130,,0,,,,,
827905,2026-01-01,20260101_24_06#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=5.59)",5,0,0,500,wt,False,,20510,,0,,,,,
827906,2026-01-01,20260101_24_08#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=5.16)",5,1,390,500,wt,False,,390,,0,,,,,
827907,2026-01-01,20260101_24_12#7SS,RANK_7SS,"7=1-2,3,4,5,6 (score=7.18)",5,0,0,500,wt,False,,13690,,0,,,,,
827908,2026-01-01,20260101_38_02#7SS,RANK_7SS,"4=7-1,2,3,5,6 (score=5.51)",5,0,0,500,wt,False,,7580,,0,,,,,
827909,2026-01-01,20260101_38_07#7SS,RANK_7SS,"1=6-2,3,4,5,7 (score=6.74)",5,0,0,500,wt,False,,3120,,0,,,,,
827910,2026-01-01,20260101_38_10#7SS,RANK_7SS,"5=1-2,3,4,6,7 (score=5.40)",5,1,590,500,wt,False,,590,,0,,,,,
827911,2026-01-02,20260102_62_01#7SS,RANK_7SS,"3=4-1,2,5,6,7 (score=6.37)",5,1,610,500,wt,False,,610,,0,,,,,
827912,2026-01-02,20260102_62_03#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=6.52)",5,0,0,500,wt,False,,3750,,0,,,,,
827913,2026-01-02,20260102_47_08#7SS,RANK_7SS,"5=4-1,2,3,6,7 (score=4.81)",5,0,0,500,wt,False,,2050,,0,,,,,
827914,2026-01-02,20260102_24_01#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=5.07)",5,0,0,500,wt,False,,700,,0,,,,,
827915,2026-06-02,20260602_31_07#7SS,RANK_7SS,"4=3-1,2,5,6,7 (score=6.07)",5,0,0,500,wt,False,,1950,,0,,,,,
827916,2026-01-02,20260102_24_11#7SS,RANK_7SS,"4=2-1,3,5,6,7 (score=5.31)",5,1,360,500,wt,False,,360,,0,,,,,
827917,2026-01-02,20260102_45_08#7SS,RANK_7SS,"2=1-3,4,5,6,7 (score=5.27)",5,0,0,500,wt,False,,3610,,0,,,,,
827918,2026-01-02,20260102_38_04#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=6.50)",5,0,0,500,wt,False,,190,,0,,,,,
827919,2026-01-02,20260102_38_08#7SS,RANK_7SS,"5=1-2,3,4,6,7 (score=5.78)",5,0,0,500,wt,False,,2640,,0,,,,,
827920,2026-01-03,20260103_13_02#7SS,RANK_7SS,"7=1-2,3,4,5,6 (score=5.90)",5,1,550,500,wt,False,,550,,0,,,,,
827921,2026-01-03,20260103_13_08#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=6.89)",5,0,0,500,wt,False,,1030,,0,,,,,
827922,2026-01-03,20260103_13_12#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=6.03)",5,0,0,500,wt,False,,3320,,0,,,,,
827923,2026-01-03,20260103_24_05#7SS,RANK_7SS,"2=5-1,3,4,6,7 (score=7.49)",5,0,0,500,wt,False,,1700,,0,,,,,
827924,2026-01-03,20260103_24_08#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=5.19)",5,0,0,500,wt,False,,1840,,0,,,,,
827925,2026-01-03,20260103_24_12#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=5.10)",5,0,0,500,wt,False,,2260,,0,,,,,
827926,2026-01-03,20260103_38_07#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=6.53)",5,0,0,500,wt,False,,3360,,0,,,,,
827927,2026-01-03,20260103_38_10#7SS,RANK_7SS,"1=7-2,3,4,5,6 (score=5.49)",5,1,910,500,wt,False,,910,,0,,,,,
827928,2026-01-03,20260103_74_04#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=5.14)",5,1,1430,500,wt,False,,1430,,0,,,,,
827929,2026-01-03,20260103_73_01#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=6.98)",5,1,580,500,wt,False,,580,,0,,,,,
827930,2026-01-03,20260103_73_08#7SS,RANK_7SS,"4=5-1,2,3,6,7 (score=6.46)",5,1,470,500,wt,False,,470,,0,,,,,
827931,2026-01-04,20260104_36_04#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=6.09)",5,0,0,500,wt,False,,840,,0,,,,,
827932,2026-01-04,20260104_73_10#7SS,RANK_7SS,"3=7-1,2,4,5,6 (score=5.72)",5,1,1950,500,wt,False,,1950,,0,,,,,
827933,2026-01-04,20260104_45_09#7SS,RANK_7SS,"2=5-1,3,4,6,7 (score=6.47)",5,1,840,500,wt,False,,840,,0,,,,,
827934,2026-01-05,20260105_73_08#7SS,RANK_7SS,"2=4-1,3,5,6,7 (score=6.69)",5,0,0,500,wt,False,,730,,0,,,,,
827935,2026-01-05,20260105_73_12#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=5.68)",5,0,0,500,wt,False,,2470,,0,,,,,
827936,2026-01-05,20260105_13_02#7SS,RANK_7SS,"7=2-1,3,4,5,6 (score=6.29)",5,0,0,500,wt,False,,2840,,0,,,,,
827937,2026-01-05,20260105_13_03#7SS,RANK_7SS,"4=2-1,3,5,6,7 (score=5.70)",5,0,0,500,wt,False,,4550,,0,,,,,
827938,2026-01-06,20260106_83_12#7SS,RANK_7SS,"7=1-2,3,4,5,6 (score=5.54)",5,0,0,500,wt,False,,2820,,0,,,,,
827939,2026-06-02,20260602_31_10#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=4.87)",5,0,0,500,wt,False,,1410,,0,,,,,
827940,2026-01-07,20260107_83_01#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=5.73)",5,0,0,500,wt,False,,2360,,0,,,,,
827941,2026-01-07,20260107_83_02#7SS,RANK_7SS,"3=4-1,2,5,6,7 (score=4.98)",5,0,0,500,wt,False,,1900,,0,,,,,
827942,2026-01-08,20260108_81_09#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=8.38)",5,0,0,500,wt,False,,2030,,0,,,,,
827943,2026-01-08,20260108_43_02#7SS,RANK_7SS,"1=2-3,4,5,6,7 (score=6.33)",5,0,0,500,wt,False,,520,,0,,,,,
827944,2026-01-08,20260108_83_08#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=4.88)",5,0,0,500,wt,False,,820,,0,,,,,
827945,2026-06-02,20260602_31_11#7SS,RANK_7SS,"1=5-2,3,4,6,7 (score=6.37)",5,0,0,500,wt,False,,2250,,0,,,,,
827946,2026-01-08,20260108_35_07#7SS,RANK_7SS,"3=5-1,2,4,6,7 (score=5.96)",5,1,1880,500,wt,False,,1880,,0,,,,,
827947,2026-01-09,20260109_26_06#7SS,RANK_7SS,"1=3-2,4,5,6,7 (score=5.93)",5,1,540,500,wt,False,,540,,0,,,,,
827948,2026-01-09,20260109_43_02#7SS,RANK_7SS,"1=4-2,3,5,6,7 (score=6.23)",5,1,420,500,wt,False,,420,,0,,,,,
827949,2026-01-09,20260109_61_07#7SS,RANK_7SS,"4=3-1,2,5,6,7 (score=5.60)",5,0,0,500,wt,False,,820,,0,,,,,
827950,2026-01-09,20260109_61_11#7SS,RANK_7SS,"2=1-3,4,5,6,7 (score=5.11)",5,1,1920,500,wt,False,,1920,,0,,,,,
827951,2026-01-09,20260109_27_01#7SS,RANK_7SS,"4=1-2,3,5,6,7 (score=5.77)",5,1,150,500,wt,False,,150,,0,,,,,
827952,2026-01-09,20260109_27_03#7SS,RANK_7SS,"7=4-1,2,3,5,6 (score=6.70)",5,0,0,500,wt,False,,490,,0,,,,,
827953,2026-01-09,20260109_27_12#7SS,RANK_7SS,"7=3-1,2,4,5,6 (score=8.97)",5,0,0,500,wt,False,,2180,,0,,,,,
827954,2026-01-09,20260109_35_11#7SS,RANK_7SS,"4=2-1,3,5,6,7 (score=6.01)",5,0,0,500,wt,False,,180,,0,,,,,
827955,2026-01-09,20260109_35_12#7SS,RANK_7SS,"5=7-1,2,3,4,6 (score=5.58)",5,0,0,500,wt,False,,3400,,0,,,,,
827956,2026-01-10,20260110_81_09#7SS,RANK_7SS,"1=6-2,3,4,5,7 (score=5.94)",5,0,0,500,wt,False,,3780,,0,,,,,
827957,2026-01-10,20260110_35_12#7SS,RANK_7SS,"3=2-1,4,5,6,7 (score=6.09)",5,0,0,500,wt,False,,1170,,0,,,,,
